Gene names,Gene names  (primary ),Status,Organism,Protein ID
NBAS,NBAS,unreviewed,Homo sapiens (Human),H7C007
PAF1,PAF1,unreviewed,Homo sapiens (Human),M0QYC7
VPS37A HCRP1,VPS37A,reviewed,Homo sapiens (Human),Q8NEZ2
APLP2,APLP2,unreviewed,Homo sapiens (Human),E9PQS3
GSDME DFNA5 ICERE1,GSDME,reviewed,Homo sapiens (Human),O60443
SDSL,SDSL,unreviewed,Homo sapiens (Human),F8VYZ3
BCR BCR1 D22S11,BCR,reviewed,Homo sapiens (Human),P11274
TTN,TTN,unreviewed,Homo sapiens (Human),A0A0C4DG59
ATP2B1,ATP2B1,unreviewed,Homo sapiens (Human),F8W1V5
MYG1 C12orf10,MYG1,reviewed,Homo sapiens (Human),Q9HB07
TTC28 KIAA1043 TPRBK,TTC28,reviewed,Homo sapiens (Human),Q96AY4
ASS1,ASS1,unreviewed,Homo sapiens (Human),Q5T6L6
GHITM DERP2 MICS1 TMBIM5 My021 UNQ244/PRO281,GHITM,reviewed,Homo sapiens (Human),Q9H3K2
STAMBP,STAMBP,unreviewed,Homo sapiens (Human),C9JK83
ANKFN1,ANKFN1,unreviewed,Homo sapiens (Human),A0A1B0GTR8
ATL1 GBP3 SPG3A,ATL1,reviewed,Homo sapiens (Human),Q8WXF7
PRXL2B,PRXL2B,unreviewed,Homo sapiens (Human),J3KPF6
NOP14 C4orf9 NOL14 RES4-25,NOP14,reviewed,Homo sapiens (Human),P78316
C9orf64,C9orf64,unreviewed,Homo sapiens (Human),Q5T6V6
CRAT CAT1,CRAT,reviewed,Homo sapiens (Human),P43155
HMBS,HMBS,unreviewed,Homo sapiens (Human),A0A1W2PNU5
PNPLA6,PNPLA6,unreviewed,Homo sapiens (Human),A0A384DVU0
XPO4 KIAA1721,XPO4,reviewed,Homo sapiens (Human),Q9C0E2
DLG1,DLG1,unreviewed,Homo sapiens (Human),A0A0C4DFT3
PPM1B PP2CB,PPM1B,reviewed,Homo sapiens (Human),O75688
CNOT1,CNOT1,unreviewed,Homo sapiens (Human),H3BT18
DAB2 DOC2,DAB2,reviewed,Homo sapiens (Human),P98082
HADH,HADH,unreviewed,Homo sapiens (Human),A0A1W2PQC2
THOC2,THOC2,unreviewed,Homo sapiens (Human),B7ZBA0
ARMC8,ARMC8,unreviewed,Homo sapiens (Human),C9J2I1
PRKAB2,PRKAB2,reviewed,Homo sapiens (Human),O43741
RPS3,RPS3,unreviewed,Homo sapiens (Human),E9PSF4
IDH3B,IDH3B,unreviewed,Homo sapiens (Human),A0A087X2E5
CALCOCO1,CALCOCO1,unreviewed,Homo sapiens (Human),F8VZI3
CYRIB,CYRIB,unreviewed,Homo sapiens (Human),E5RFS4
NELFA,NELFA,unreviewed,Homo sapiens (Human),H0Y3X6
ANK2,ANK2,unreviewed,Homo sapiens (Human),A0A5F9ZH03
EIF3L,EIF3L,unreviewed,Homo sapiens (Human),C9JHP4
COX4I1 COX4,COX4I1,reviewed,Homo sapiens (Human),P13073
TRMT61A,TRMT61A,unreviewed,Homo sapiens (Human),H0Y2Q1
ANK2,ANK2,unreviewed,Homo sapiens (Human),A0A5F9ZI40
CDK11B,CDK11B,unreviewed,Homo sapiens (Human),A0A0D9SEN2
MPZL1 PZR UNQ849/PRO1787,MPZL1,reviewed,Homo sapiens (Human),O95297
MAP4,MAP4,unreviewed,Homo sapiens (Human),A0A0J9YVV8
ATXN2,ATXN2,unreviewed,Homo sapiens (Human),A0A2R8Y5A6
PREP,PREP,unreviewed,Homo sapiens (Human),A0A499FJL1
NAA25 C12orf30 MDM20 NAP1,NAA25,reviewed,Homo sapiens (Human),Q14CX7
JPT1 ARM2 HN1,JPT1,reviewed,Homo sapiens (Human),Q9UK76
MRPL22 MRPL25 RPML25 HSPC158,MRPL22,reviewed,Homo sapiens (Human),Q9NWU5
PHLDB2 hCG_2036872,PHLDB2,unreviewed,Homo sapiens (Human),G5E9V3
CPSF3 CPSF73,CPSF3,reviewed,Homo sapiens (Human),Q9UKF6
PIH1D1,PIH1D1,unreviewed,Homo sapiens (Human),M0QXD5
CDC34,CDC34,unreviewed,Homo sapiens (Human),U3KQ77
HDLBP,HDLBP,unreviewed,Homo sapiens (Human),H7C0A4
RAB34,RAB34,unreviewed,Homo sapiens (Human),J3QLC6
PGM3,PGM3,unreviewed,Homo sapiens (Human),A0A494C163
DDX51,DDX51,reviewed,Homo sapiens (Human),Q8N8A6
FUNDC2,FUNDC2,unreviewed,Homo sapiens (Human),H7C0K8
BCAP31,BCAP31,unreviewed,Homo sapiens (Human),A0A2R8Y5M6
MPDU1,MPDU1,unreviewed,Homo sapiens (Human),J3QS48
TVP23B,TVP23B,unreviewed,Homo sapiens (Human),J3QL63
SET,SET,unreviewed,Homo sapiens (Human),B2REB7
DKC1,DKC1,unreviewed,Homo sapiens (Human),H7C2Q2
EPS8,EPS8,unreviewed,Homo sapiens (Human),F5GYM8
RPL36A-HNRNPH2,RPL36A-HNRNPH2,unreviewed,Homo sapiens (Human),H0Y3V9
CCAR2,CCAR2,unreviewed,Homo sapiens (Human),A0A087X2B6
NAV1,NAV1,unreviewed,Homo sapiens (Human),A0A0A0MRJ3
CHTOP,CHTOP,unreviewed,Homo sapiens (Human),A0A087X1B7
NFKB1,NFKB1,unreviewed,Homo sapiens (Human),D6RH30
ACSF3,ACSF3,unreviewed,Homo sapiens (Human),H0YGC7
CHPF2,CHPF2,unreviewed,Homo sapiens (Human),C9JZF7
CD47,CD47,unreviewed,Homo sapiens (Human),H0YC40
COL6A2,COL6A2,unreviewed,Homo sapiens (Human),C9JH44
DARS2,DARS2,reviewed,Homo sapiens (Human),Q6PI48
TRAPPC3,TRAPPC3,unreviewed,Homo sapiens (Human),A6NKE1
SEPTIN7 DKFZp586I031,SEPTIN7,unreviewed,Homo sapiens (Human),Q5JXL7
FRMD6 C14orf31,FRMD6,reviewed,Homo sapiens (Human),Q96NE9
NCALD,NCALD,unreviewed,Homo sapiens (Human),E5RIA5
NUCB1,NUCB1,unreviewed,Homo sapiens (Human),C9J3C1
UNC45A,UNC45A,unreviewed,Homo sapiens (Human),A0A1W2PNX8
CCDC88A,CCDC88A,unreviewed,Homo sapiens (Human),A0A2R8Y7B1
INPP1,INPP1,unreviewed,Homo sapiens (Human),C9J2Z6
GTF3C5,GTF3C5,unreviewed,Homo sapiens (Human),Q5T7U4
CBWD6,CBWD6,unreviewed,Homo sapiens (Human),A0A087X1C0
PARP10,PARP10,reviewed,Homo sapiens (Human),Q53GL7
HOOK2,HOOK2,reviewed,Homo sapiens (Human),Q96ED9
USP8,USP8,unreviewed,Homo sapiens (Human),A0A075B720
PYCARD,PYCARD,unreviewed,Homo sapiens (Human),H3BP42
C11orf98,C11orf98,unreviewed,Homo sapiens (Human),A0A494BXY3
XRCC1,XRCC1,reviewed,Homo sapiens (Human),P18887
PNO1,PNO1,reviewed,Homo sapiens (Human),Q9NRX1
PPA2,PPA2,unreviewed,Homo sapiens (Human),D6RGI1
RETREG3,RETREG3,unreviewed,Homo sapiens (Human),K7ENF4
TBCE,TBCE,unreviewed,Homo sapiens (Human),A0A2R8YFG9
GORASP2 GOLPH6,GORASP2,reviewed,Homo sapiens (Human),Q9H8Y8
POLDIP2,POLDIP2,unreviewed,Homo sapiens (Human),B4DEM9
VPS50 CCDC132 KIAA1861,VPS50,reviewed,Homo sapiens (Human),Q96JG6
FTH1 hCG_1776129,FTH1,unreviewed,Homo sapiens (Human),G3V1D1
AGL GDE,AGL,reviewed,Homo sapiens (Human),P35573
PRKAG1,PRKAG1,unreviewed,Homo sapiens (Human),F8VRY2
STON2,STON2,unreviewed,Homo sapiens (Human),A0A3B3IU55
GSTP1,GSTP1,unreviewed,Homo sapiens (Human),A0A087X243
GOSR2 hCG_1993582,GOSR2,unreviewed,Homo sapiens (Human),A0A1W2PR02
CLN3,CLN3,unreviewed,Homo sapiens (Human),O95090
CEP290,CEP290,unreviewed,Homo sapiens (Human),F8W097
CEP290,CEP290,unreviewed,Homo sapiens (Human),F8W0V9
,,unreviewed,Homo sapiens (Human),F8VP50
UBXN1,UBXN1,unreviewed,Homo sapiens (Human),A0A087WTZ5
FNBP1 FBP17 KIAA0554,FNBP1,reviewed,Homo sapiens (Human),Q96RU3
DIP2B KIAA1463,DIP2B,reviewed,Homo sapiens (Human),Q9P265
DNAJC7,DNAJC7,unreviewed,Homo sapiens (Human),K7ELJ8
HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272,HUWE1,reviewed,Homo sapiens (Human),Q7Z6Z7
CCAR2,CCAR2,unreviewed,Homo sapiens (Human),E5RHJ4
MVB12A,MVB12A,unreviewed,Homo sapiens (Human),E9PLL0
TBL1XR1,TBL1XR1,unreviewed,Homo sapiens (Human),A0A0D9SF25
COX7A2L,COX7A2L,unreviewed,Homo sapiens (Human),H0YBD2
ANKRD50 KIAA1223,ANKRD50,reviewed,Homo sapiens (Human),Q9ULJ7
PSMD8,PSMD8,unreviewed,Homo sapiens (Human),K7EJR3
PABPC4,PABPC4,unreviewed,Homo sapiens (Human),H0Y6X6
TCEAL6,TCEAL6,reviewed,Homo sapiens (Human),Q6IPX3
LETM1,LETM1,reviewed,Homo sapiens (Human),O95202
PAPOLA,PAPOLA,unreviewed,Homo sapiens (Human),G3XAH6
RBPJ,RBPJ,unreviewed,Homo sapiens (Human),D6RBQ8
VPS8,VPS8,unreviewed,Homo sapiens (Human),F8WB24
VPS26C,VPS26C,unreviewed,Homo sapiens (Human),A8MY26
ACADM,ACADM,unreviewed,Homo sapiens (Human),E9PJM9
SSR1,SSR1,unreviewed,Homo sapiens (Human),C9JY01
KCNMA1,KCNMA1,unreviewed,Homo sapiens (Human),A0A1W2PQR1
ITGB6,ITGB6,unreviewed,Homo sapiens (Human),A0A087WXP3
GCFC2,GCFC2,unreviewed,Homo sapiens (Human),C9JII4
DAP3,DAP3,unreviewed,Homo sapiens (Human),V9GYL4
PAF1,PAF1,unreviewed,Homo sapiens (Human),B4DGJ5
MGST1,MGST1,unreviewed,Homo sapiens (Human),F5H7F6
COMMD10 HSPC305 PTD002,COMMD10,reviewed,Homo sapiens (Human),Q9Y6G5
ARIH1,ARIH1,unreviewed,Homo sapiens (Human),H3BNB9
JAK1,JAK1,unreviewed,Homo sapiens (Human),A0A5F9ZHW0
ATPAF1,ATPAF1,unreviewed,Homo sapiens (Human),A8MRA7
TOM1,TOM1,unreviewed,Homo sapiens (Human),V9GYF4
ASAP1,ASAP1,unreviewed,Homo sapiens (Human),H0YBM4
POGLUT2 EP58 KDELC1 UNQ1910/PRO4357,POGLUT2,reviewed,Homo sapiens (Human),Q6UW63
ASS1 ASS,ASS1,reviewed,Homo sapiens (Human),P00966
SRRT,SRRT,unreviewed,Homo sapiens (Human),H7C3A1
POLR2G,POLR2G,unreviewed,Homo sapiens (Human),E9PKH3
PFDN4,PFDN4,unreviewed,Homo sapiens (Human),E9PQY2
FAM114A1 NOXP20,FAM114A1,reviewed,Homo sapiens (Human),Q8IWE2
PRKD1,PRKD1,unreviewed,Homo sapiens (Human),A0A494C0Q1
ARL6IP4,ARL6IP4,unreviewed,Homo sapiens (Human),A0A0C4DG62
PTK2,PTK2,unreviewed,Homo sapiens (Human),E7ESA6
FARP1,FARP1,unreviewed,Homo sapiens (Human),M0R262
JAM3,JAM3,unreviewed,Homo sapiens (Human),H0YD98
ALDH3A2,ALDH3A2,unreviewed,Homo sapiens (Human),A0A5F9ZHP6
DCUN1D1,DCUN1D1,unreviewed,Homo sapiens (Human),F8WC32
LTBP1,LTBP1,unreviewed,Homo sapiens (Human),H7C0I7
HSD17B12,HSD17B12,unreviewed,Homo sapiens (Human),A0A1B0GW85
CSNK2A1,CSNK2A1,unreviewed,Homo sapiens (Human),A0A2R8Y5A0
WDR6,WDR6,unreviewed,Homo sapiens (Human),C9K020
LARP4,LARP4,unreviewed,Homo sapiens (Human),Q8TBL5
RELA,RELA,unreviewed,Homo sapiens (Human),H0YCB4
SNX8,SNX8,unreviewed,Homo sapiens (Human),C9IYC5
GOSR2,GOSR2,unreviewed,Homo sapiens (Human),A0A1W2PPG5
YBX2 CSDA3 MSY2,YBX2,reviewed,Homo sapiens (Human),Q9Y2T7
NT5C3A NT5C3 P5N1 UMPH1 HSPC233,NT5C3A,reviewed,Homo sapiens (Human),Q9H0P0
AHCTF1,AHCTF1,unreviewed,Homo sapiens (Human),H7C4S1
CD63,CD63,unreviewed,Homo sapiens (Human),F8VV56
USP32 USP10,USP32,reviewed,Homo sapiens (Human),Q8NFA0
AKAP9,AKAP9,unreviewed,Homo sapiens (Human),A0A0A0MRF6
SH3KBP1,SH3KBP1,unreviewed,Homo sapiens (Human),Q5JPT1
SLC29A1,SLC29A1,unreviewed,Homo sapiens (Human),A0A2U3TZM5
FAM210B C20orf108 PSEC0265,FAM210B,reviewed,Homo sapiens (Human),Q96KR6
EIF3D,EIF3D,unreviewed,Homo sapiens (Human),B0QYA5
NPLOC4,NPLOC4,unreviewed,Homo sapiens (Human),I3L3I1
ACP2,ACP2,unreviewed,Homo sapiens (Human),E9PHY0
DPP8 DPRP1 MSTP097 MSTP135 MSTP141,DPP8,reviewed,Homo sapiens (Human),Q6V1X1
GATB,GATB,unreviewed,Homo sapiens (Human),H0Y8G7
MYO9B,MYO9B,unreviewed,Homo sapiens (Human),M0R240
TBCA,TBCA,unreviewed,Homo sapiens (Human),E5RIX8
CYBRD1 DCYTB FRRS3,CYBRD1,reviewed,Homo sapiens (Human),Q53TN4
SLC2A14,SLC2A14,unreviewed,Homo sapiens (Human),F5GXP8
CCDC88A,CCDC88A,unreviewed,Homo sapiens (Human),A0A2R8YDS8
TNFAIP2,TNFAIP2,reviewed,Homo sapiens (Human),Q03169
UBXN4,UBXN4,unreviewed,Homo sapiens (Human),Q6PJ80
OSBPL5 KIAA1534 OBPH1 ORP5,OSBPL5,reviewed,Homo sapiens (Human),Q9H0X9
PRKAG2,PRKAG2,unreviewed,Homo sapiens (Human),F8WDB5
OBSL1 KIAA0657,OBSL1,reviewed,Homo sapiens (Human),O75147
RETREG3,RETREG3,unreviewed,Homo sapiens (Human),K7EPD0
PRPSAP1,PRPSAP1,unreviewed,Homo sapiens (Human),C9J168
TNNC2 hCG_38373,TNNC2,unreviewed,Homo sapiens (Human),C9J7T9
PXK,PXK,unreviewed,Homo sapiens (Human),E9PD56
MRPS26 C20orf193 RPMS13,MRPS26,reviewed,Homo sapiens (Human),Q9BYN8
EIF3M,EIF3M,unreviewed,Homo sapiens (Human),E9PN86
CYP51A1 CYP51,CYP51A1,reviewed,Homo sapiens (Human),A0A0C4DFL7
CYP51A1 CYP51,CYP51A1,reviewed,Homo sapiens (Human),Q16850
SNU13,SNU13,unreviewed,Homo sapiens (Human),A0A3B3IUA2
BZW1 5MP2 BZAP45 KIAA0005,BZW1,reviewed,Homo sapiens (Human),Q7L1Q6
WASHC4,WASHC4,unreviewed,Homo sapiens (Human),F8W1W1
RRAS2 TC21,RRAS2,reviewed,Homo sapiens (Human),P62070
EPN1,EPN1,reviewed,Homo sapiens (Human),Q9Y6I3
DFFA,DFFA,unreviewed,Homo sapiens (Human),K7ERT1
MTRR,MTRR,unreviewed,Homo sapiens (Human),A0A3P9MRF3
TMPO LAP2,TMPO,reviewed,Homo sapiens (Human),P42167
PPIL4,PPIL4,reviewed,Homo sapiens (Human),Q8WUA2
METTL3,METTL3,unreviewed,Homo sapiens (Human),F5H6D8
ANKS1A,ANKS1A,unreviewed,Homo sapiens (Human),A0A3B3ITU5
IDH3A,IDH3A,unreviewed,Homo sapiens (Human),H0YNF5
ARHGAP22 RHOGAP2,ARHGAP22,reviewed,Homo sapiens (Human),Q7Z5H3
CPT1A,CPT1A,unreviewed,Homo sapiens (Human),H3BP22
ABR,ABR,unreviewed,Homo sapiens (Human),B7Z683
LMCD1,LMCD1,unreviewed,Homo sapiens (Human),C9IYS1
RPL18A,RPL18A,reviewed,Homo sapiens (Human),Q02543
TBK1,TBK1,unreviewed,Homo sapiens (Human),A0A494C0X2
PRPS1,PRPS1,unreviewed,Homo sapiens (Human),Q15244
PARL,PARL,unreviewed,Homo sapiens (Human),C9JNP8
CD151 TSPAN24,CD151,reviewed,Homo sapiens (Human),P48509
PPIP5K2,PPIP5K2,unreviewed,Homo sapiens (Human),H0Y9S9
UBA5,UBA5,unreviewed,Homo sapiens (Human),E7EQ61
DHODH,DHODH,unreviewed,Homo sapiens (Human),J3QRJ4
DHX57,DHX57,reviewed,Homo sapiens (Human),Q6P158
PSIP1 DFS70 LEDGF PSIP2,PSIP1,reviewed,Homo sapiens (Human),O75475
CAPN2,CAPN2,unreviewed,Homo sapiens (Human),C9JWY7
CNDP2,CNDP2,unreviewed,Homo sapiens (Human),J3KRD5
MTMR6,MTMR6,reviewed,Homo sapiens (Human),Q9Y217
GET4,GET4,unreviewed,Homo sapiens (Human),C9JPA8
GATD3,GATD3,unreviewed,Homo sapiens (Human),A0A2R8Y6K9
POR,POR,unreviewed,Homo sapiens (Human),H0Y4R2
TMEM126A,TMEM126A,unreviewed,Homo sapiens (Human),E9PIH8
NNT,NNT,unreviewed,Homo sapiens (Human),E9PCX7
VPS50,VPS50,unreviewed,Homo sapiens (Human),H7BZP1
PAF1 PD2,PAF1,reviewed,Homo sapiens (Human),Q8N7H5
HDAC2,HDAC2,unreviewed,Homo sapiens (Human),E5RJ04
NME7,NME7,unreviewed,Homo sapiens (Human),E9PNU1
CAP2,CAP2,unreviewed,Homo sapiens (Human),A0A087WZ15
HMGCLL1,HMGCLL1,unreviewed,Homo sapiens (Human),B7Z212
PRRC2C,PRRC2C,unreviewed,Homo sapiens (Human),H7C5N8
ARFGEF1,ARFGEF1,unreviewed,Homo sapiens (Human),E5RIF2
TOMM7 hCG_1659575,TOMM7,unreviewed,Homo sapiens (Human),B5MD00
PON2,PON2,reviewed,Homo sapiens (Human),Q15165
AGO1,AGO1,unreviewed,Homo sapiens (Human),A0A0U1RQZ8
ZNF638,ZNF638,unreviewed,Homo sapiens (Human),A0A096LPB4
RCN3,RCN3,unreviewed,Homo sapiens (Human),M0QZH0
GEMIN4,GEMIN4,unreviewed,Homo sapiens (Human),I3L1J7
LSS,LSS,unreviewed,Homo sapiens (Human),A0A0G2JS81
ASPSCR1 ASPL RCC17 TUG UBXD9 UBXN9,ASPSCR1,reviewed,Homo sapiens (Human),Q9BZE9
MFGE8,MFGE8,unreviewed,Homo sapiens (Human),H0YKS8
PLIN2 ADFP,PLIN2,reviewed,Homo sapiens (Human),Q99541
EIF4E,EIF4E,unreviewed,Homo sapiens (Human),D6RFJ3
DOCK11,DOCK11,unreviewed,Homo sapiens (Human),A0A0J9YW64
SRP54,SRP54,reviewed,Homo sapiens (Human),P61011
FLOT1,FLOT1,unreviewed,Homo sapiens (Human),A0A140T9R1
IPO11,IPO11,unreviewed,Homo sapiens (Human),H0Y8M5
SMAD3,SMAD3,unreviewed,Homo sapiens (Human),H0YKE2
DERL2 DER2 FLANA CGI-101 SBBI53,DERL2,reviewed,Homo sapiens (Human),Q9GZP9
ABI3BP,ABI3BP,unreviewed,Homo sapiens (Human),H7C524
POGLUT3 KDELC2 UNQ1904/PRO4350,POGLUT3,reviewed,Homo sapiens (Human),Q7Z4H8
NHP2,NHP2,unreviewed,Homo sapiens (Human),D6RC52
EEF2K,EEF2K,unreviewed,Homo sapiens (Human),H3BRH4
CTNNA1,CTNNA1,unreviewed,Homo sapiens (Human),E5RJL0
PRKAG2,PRKAG2,unreviewed,Homo sapiens (Human),A0A494C068
ITPK1,ITPK1,unreviewed,Homo sapiens (Human),G3V588
MPDU1,MPDU1,unreviewed,Homo sapiens (Human),J3QW43
DPYSL5,DPYSL5,unreviewed,Homo sapiens (Human),E7EWB4
TMCO1,TMCO1,unreviewed,Homo sapiens (Human),J3QRB3
TNFAIP2,TNFAIP2,unreviewed,Homo sapiens (Human),H0YLC0
COPB2,COPB2,unreviewed,Homo sapiens (Human),H0YAC7
RNPS1 LDC2,RNPS1,reviewed,Homo sapiens (Human),Q15287
LMF1,LMF1,unreviewed,Homo sapiens (Human),B4DFZ0
ATP5IF1,ATP5IF1,unreviewed,Homo sapiens (Human),A0A0B4J230
IKBIP IKIP,IKBIP,reviewed,Homo sapiens (Human),Q70UQ0
EIF4G1,EIF4G1,unreviewed,Homo sapiens (Human),C9J987
ECHDC1,ECHDC1,unreviewed,Homo sapiens (Human),H0Y525
ABI2,ABI2,unreviewed,Homo sapiens (Human),F8WAL6
LIG3,LIG3,unreviewed,Homo sapiens (Human),K7EQB6
ASCC1,ASCC1,unreviewed,Homo sapiens (Human),H0YER2
GGA3,GGA3,unreviewed,Homo sapiens (Human),B7Z1E9
MYO6,MYO6,unreviewed,Homo sapiens (Human),A0A5F9ZI03
SGCE,SGCE,unreviewed,Homo sapiens (Human),A0A2R8YDZ5
VTI1B VTI1 VTI1L VTI1L1 VTI2,VTI1B,reviewed,Homo sapiens (Human),Q9UEU0
RBM28,RBM28,unreviewed,Homo sapiens (Human),H7C5G8
LPP,LPP,unreviewed,Homo sapiens (Human),C9J4E3
EHHADH ECHD,EHHADH,reviewed,Homo sapiens (Human),Q08426
SLC25A1 hCG_17246,SLC25A1,unreviewed,Homo sapiens (Human),B4DP62
MESD KIAA0081 MESDC2 MESDM UNQ1911/PRO4369,MESD,reviewed,Homo sapiens (Human),Q14696
RPS20,RPS20,unreviewed,Homo sapiens (Human),E5RIP1
TMEM222 C1orf160 hCG_96585,TMEM222,unreviewed,Homo sapiens (Human),H0Y861
TMEM209,TMEM209,reviewed,Homo sapiens (Human),Q96SK2
RENBP,RENBP,reviewed,Homo sapiens (Human),P51606
HNRNPUL1,HNRNPUL1,unreviewed,Homo sapiens (Human),M0QZV6
CHORDC1,CHORDC1,unreviewed,Homo sapiens (Human),E9PIZ4
TSC2,TSC2,unreviewed,Homo sapiens (Human),H3BMQ0
TTC9C,TTC9C,unreviewed,Homo sapiens (Human),E9PKV8
SUN1,SUN1,unreviewed,Homo sapiens (Human),H7C2K3
EML1,EML1,unreviewed,Homo sapiens (Human),F8W717
H3-3B,H3-3B,unreviewed,Homo sapiens (Human),K7EMV3
NT5DC3,NT5DC3,unreviewed,Homo sapiens (Human),H7C3S8
C1QBP,C1QBP,unreviewed,Homo sapiens (Human),I3L3Q7
USP7,USP7,unreviewed,Homo sapiens (Human),H3BTM1
EIF2S2 EIF2B,EIF2S2,reviewed,Homo sapiens (Human),P20042
SMARCA4,SMARCA4,unreviewed,Homo sapiens (Human),A0A2R8YF58
CSNK1A1,CSNK1A1,reviewed,Homo sapiens (Human),P48729
RACK1,RACK1,unreviewed,Homo sapiens (Human),D6RDI0
MRPL4,MRPL4,unreviewed,Homo sapiens (Human),X6RAY8
ACSF3,ACSF3,unreviewed,Homo sapiens (Human),H0YH37
DDX19A,DDX19A,unreviewed,Homo sapiens (Human),H3BSL8
RHEB,RHEB,unreviewed,Homo sapiens (Human),F8WBL3
CEP43 FGFR1OP FOP,CEP43,reviewed,Homo sapiens (Human),O95684
MARS1,MARS1,unreviewed,Homo sapiens (Human),F8W0S4
RDX,RDX,unreviewed,Homo sapiens (Human),E9PKN5
EMC10 C19orf63 INM02 UNQ764/PRO1556,EMC10,reviewed,Homo sapiens (Human),Q5UCC4
DERL2,DERL2,unreviewed,Homo sapiens (Human),I3L3R8
RRBP1,RRBP1,unreviewed,Homo sapiens (Human),A0A087WU26
YARS2 CGI-04,YARS2,reviewed,Homo sapiens (Human),Q9Y2Z4
PSD3,PSD3,unreviewed,Homo sapiens (Human),E5RFG7
RBM22,RBM22,unreviewed,Homo sapiens (Human),E5RJW4
PIP4P2 TMEM55A,PIP4P2,reviewed,Homo sapiens (Human),Q8N4L2
DNAJC19 hCG_17532,DNAJC19,unreviewed,Homo sapiens (Human),G5E9V2
CSK,CSK,unreviewed,Homo sapiens (Human),H3BUM9
HEATR5A C14orf125 KIAA1316,HEATR5A,reviewed,Homo sapiens (Human),Q86XA9
RRM1 RR1,RRM1,reviewed,Homo sapiens (Human),P23921
MTMR1,MTMR1,unreviewed,Homo sapiens (Human),F8WA39
PPFIA1 LIP1,PPFIA1,reviewed,Homo sapiens (Human),Q13136
SHMT2,SHMT2,unreviewed,Homo sapiens (Human),G3V5L0
UBE4B,UBE4B,unreviewed,Homo sapiens (Human),K7EP75
PEA15,PEA15,unreviewed,Homo sapiens (Human),B1AKZ5
PTCD3,PTCD3,unreviewed,Homo sapiens (Human),F8WE76
DYNC1LI2,DYNC1LI2,unreviewed,Homo sapiens (Human),J3KSD2
GPR108,GPR108,unreviewed,Homo sapiens (Human),M0QZW9
ATP2B1,ATP2B1,unreviewed,Homo sapiens (Human),E7ERY9
GPI,GPI,unreviewed,Homo sapiens (Human),A0A0J9YYI8
SIGMAR1 hCG_20471,SIGMAR1,unreviewed,Homo sapiens (Human),Q5T1J1
RRM2B P53R2,RRM2B,reviewed,Homo sapiens (Human),Q7LG56
CARHSP1,CARHSP1,unreviewed,Homo sapiens (Human),I3L3X8
PLOD2,PLOD2,reviewed,Homo sapiens (Human),O00469
MFSD10,MFSD10,unreviewed,Homo sapiens (Human),D6RE79
SEPTIN11,SEPTIN11,unreviewed,Homo sapiens (Human),D6RDP1
ADAM9,ADAM9,unreviewed,Homo sapiens (Human),F8WC54
TPM4,TPM4,unreviewed,Homo sapiens (Human),A0A2R8YHD2
CSDE1,CSDE1,unreviewed,Homo sapiens (Human),E9PLT0
ATXN2,ATXN2,unreviewed,Homo sapiens (Human),A0A2R8Y7P6
FTSJ3,FTSJ3,unreviewed,Homo sapiens (Human),J3KS36
UBAP2L,UBAP2L,unreviewed,Homo sapiens (Human),F8W726
NDUFB5,NDUFB5,reviewed,Homo sapiens (Human),O43674
SLC33A1,SLC33A1,unreviewed,Homo sapiens (Human),H7C562
SRPRB PSEC0230,SRPRB,reviewed,Homo sapiens (Human),Q9Y5M8
ATRX,ATRX,unreviewed,Homo sapiens (Human),A0A087WWG0
EIF2B3,EIF2B3,unreviewed,Homo sapiens (Human),H0Y580
UROS,UROS,unreviewed,Homo sapiens (Human),A0A3B3ISM6
TBCE,TBCE,unreviewed,Homo sapiens (Human),A0A2R8Y3S1
NCAPH,NCAPH,unreviewed,Homo sapiens (Human),C9JZP1
FOXRED1 FP634,FOXRED1,reviewed,Homo sapiens (Human),Q96CU9
CAP1,CAP1,unreviewed,Homo sapiens (Human),Q5T0R8
PDLIM2,PDLIM2,unreviewed,Homo sapiens (Human),C9J760
WBP2,WBP2,unreviewed,Homo sapiens (Human),A6NG10
AHNAK,AHNAK,unreviewed,Homo sapiens (Human),E9PJZ0
TEX264,TEX264,unreviewed,Homo sapiens (Human),C9JHH5
ATXN2 ATX2 SCA2 TNRC13,ATXN2,reviewed,Homo sapiens (Human),Q99700
,,unreviewed,Homo sapiens (Human),A0A087WZ62
IKBKG,IKBKG,unreviewed,Homo sapiens (Human),C9JH59
DRG2,DRG2,unreviewed,Homo sapiens (Human),A8MZF9
CLN3,CLN3,unreviewed,Homo sapiens (Human),Q9UBD8
PRKD3,PRKD3,unreviewed,Homo sapiens (Human),H0Y5M6
EOGT,EOGT,unreviewed,Homo sapiens (Human),F5H225
ABCB7,ABCB7,unreviewed,Homo sapiens (Human),A0A087WW65
INTS12,INTS12,unreviewed,Homo sapiens (Human),D6R9Y5
METTL14,METTL14,unreviewed,Homo sapiens (Human),D6RBL4
L3HYPDH,L3HYPDH,unreviewed,Homo sapiens (Human),E9PKK7
SUPV3L1 SUV3,SUPV3L1,reviewed,Homo sapiens (Human),Q8IYB8
GTF2F1,GTF2F1,unreviewed,Homo sapiens (Human),M0R0R9
ERCC3,ERCC3,unreviewed,Homo sapiens (Human),A0A2R8Y5H0
