Gene names,Gene names  (primary ),Status,Organism,Protein ID
AK3;AK3L1;AK6;AKL3L,AK3,reviewed,Homo sapiens (Human),Q9UIJ7
ARSB,ARSB,reviewed,Homo sapiens (Human),P15848
PPP6R3,PPP6R3,unreviewed,Homo sapiens (Human),H0YEV0
IPO5,IPO5,unreviewed,Homo sapiens (Human),E7ETV8
HSD17B4,HSD17B4,unreviewed,Homo sapiens (Human),A0A2R8YEG2
NNT,NNT,reviewed,Homo sapiens (Human),Q13423
ZC3H14,ZC3H14,unreviewed,Homo sapiens (Human),A0A3B3IT62
GK,GK,unreviewed,Homo sapiens (Human),F8WF44
DHX37;DDX37;KIAA1517,DHX37,reviewed,Homo sapiens (Human),Q8IY37
GIGYF2,GIGYF2,unreviewed,Homo sapiens (Human),C9J0V6
LMO7,LMO7,unreviewed,Homo sapiens (Human),U3KQE6
PYGB,PYGB,unreviewed,Homo sapiens (Human),H0Y4Z6
EDC4,EDC4,unreviewed,Homo sapiens (Human),I3L2F4
MAX,MAX,unreviewed,Homo sapiens (Human),G3V302
EIF3K;EIF3S12;hCG_2040051,EIF3K,unreviewed,Homo sapiens (Human),K7ERF1
TRABD,TRABD,unreviewed,Homo sapiens (Human),J3KPT4
HNRNPH1,HNRNPH1,unreviewed,Homo sapiens (Human),D6RIH9
WARS1,WARS1,unreviewed,Homo sapiens (Human),G3V3X0
SRPK2,SRPK2,unreviewed,Homo sapiens (Human),H7C521
KCNMA1,KCNMA1,unreviewed,Homo sapiens (Human),A0A1W2PPX7
UQCC2;C6orf125;MNF1,UQCC2,reviewed,Homo sapiens (Human),Q9BRT2
FAM136A,FAM136A,unreviewed,Homo sapiens (Human),E7EQY1
DCAF11,DCAF11,unreviewed,Homo sapiens (Human),H0YLH4
PDCD10,PDCD10,unreviewed,Homo sapiens (Human),C9J932
XRN2,XRN2,reviewed,Homo sapiens (Human),Q9H0D6
RECQL,RECQL,unreviewed,Homo sapiens (Human),F8WD97
MFF,MFF,unreviewed,Homo sapiens (Human),C9JI76
DECR1,DECR1,unreviewed,Homo sapiens (Human),E5RFV2
ANP32E;RP4-790G17.1-004,ANP32E,unreviewed,Homo sapiens (Human),Q5TB19
RAB6C;WTH3,RAB6C,reviewed,Homo sapiens (Human),Q9H0N0
CALCOCO1,CALCOCO1,unreviewed,Homo sapiens (Human),F8VPN1
SQOR,SQOR,unreviewed,Homo sapiens (Human),H3BUD7
CTSA,CTSA,unreviewed,Homo sapiens (Human),U3KQF1
ACAA2,ACAA2,unreviewed,Homo sapiens (Human),K7EJB1
CD151,CD151,unreviewed,Homo sapiens (Human),E9PJC8
MYO5C,MYO5C,reviewed,Homo sapiens (Human),Q9NQX4
AP2M1;CLAPM1;KIAA0109,AP2M1,reviewed,Homo sapiens (Human),Q96CW1
G3BP2,G3BP2,unreviewed,Homo sapiens (Human),D6RB17
ERCC6L;FLJ20105;hCG_1642107,ERCC6L,unreviewed,Homo sapiens (Human),B5MDQ0
SPATA5;AFG2;SPAF,SPATA5,reviewed,Homo sapiens (Human),Q8NB90
PPP6R2,PPP6R2,unreviewed,Homo sapiens (Human),A0A0A0MSJ8
CD44,CD44,unreviewed,Homo sapiens (Human),E9PKC6
ZEB2,ZEB2,unreviewed,Homo sapiens (Human),E7EUW9
GNPDA1;GNPI;HLN;KIAA0060,GNPDA1,reviewed,Homo sapiens (Human),P46926
STX5,STX5,unreviewed,Homo sapiens (Human),E9PRW9
NASP,NASP,unreviewed,Homo sapiens (Human),Q5T624
DCAF11,DCAF11,unreviewed,Homo sapiens (Human),H0YMN6
IQGAP1,IQGAP1,unreviewed,Homo sapiens (Human),A0A087WWP1
CPSF6,CPSF6,unreviewed,Homo sapiens (Human),A0A3B3ISW1
FASN,FASN,unreviewed,Homo sapiens (Human),A0A1B0GTR5
SIPA1L1,SIPA1L1,unreviewed,Homo sapiens (Human),G3V4Z3
CD151,CD151,unreviewed,Homo sapiens (Human),E9PK37
GAK,GAK,unreviewed,Homo sapiens (Human),A0A087X1U9
NADSYN1,NADSYN1,unreviewed,Homo sapiens (Human),E9PKY6
TSPAN4,TSPAN4,unreviewed,Homo sapiens (Human),A8MVV6
ARMC10,ARMC10,unreviewed,Homo sapiens (Human),A0A0J9YXE4
TCIRG1,TCIRG1,unreviewed,Homo sapiens (Human),E9PNA6
ZFYVE19,ZFYVE19,unreviewed,Homo sapiens (Human),H3BN64
PICALM,PICALM,unreviewed,Homo sapiens (Human),E9PK13
SH3GL1,SH3GL1,unreviewed,Homo sapiens (Human),M0QYE0
SLC43A3,SLC43A3,unreviewed,Homo sapiens (Human),E9PS74
YIF1A,YIF1A,unreviewed,Homo sapiens (Human),A6NGW1
PMFBP1,PMFBP1,unreviewed,Homo sapiens (Human),F5H0H9
ADD3;ADDL,ADD3,reviewed,Homo sapiens (Human),Q9UEY8
TVP23C,TVP23C,unreviewed,Homo sapiens (Human),C9JPH1
,,unreviewed,Homo sapiens (Human),K7EMT4
WAC,WAC,unreviewed,Homo sapiens (Human),A0A0A0MRT2
TP53I11,TP53I11,unreviewed,Homo sapiens (Human),E9PIN5
KHSRP,KHSRP,unreviewed,Homo sapiens (Human),A0A087WTP3
NMRAL1,NMRAL1,unreviewed,Homo sapiens (Human),I3L3Z0
VPS45,VPS45,unreviewed,Homo sapiens (Human),A0A087WU65
NPEPPSL1,NPEPPSL1,reviewed,Homo sapiens (Human),A6NEC2
MIX23,MIX23,unreviewed,Homo sapiens (Human),H7C525
EIF4A2,EIF4A2,unreviewed,Homo sapiens (Human),E7EMV8
MED16,MED16,unreviewed,Homo sapiens (Human),A0A0J9YW49
TIMMDC1;C3orf1;UNQ247/PRO284,TIMMDC1,reviewed,Homo sapiens (Human),Q9NPL8
MTCH2;MIMP;HSPC032,MTCH2,reviewed,Homo sapiens (Human),Q9Y6C9
ECI1;DCI,ECI1,reviewed,Homo sapiens (Human),P42126
SH3GLB2,SH3GLB2,unreviewed,Homo sapiens (Human),B7ZC38
BCL2L13,BCL2L13,unreviewed,Homo sapiens (Human),A0A087WTL4
RNPEP,RNPEP,unreviewed,Homo sapiens (Human),A6NKB8
ITSN2,ITSN2,unreviewed,Homo sapiens (Human),E7EPJ2
GNB2,GNB2,reviewed,Homo sapiens (Human),P62879
FERMT2;KIND2;MIG2;PLEKHC1,FERMT2,reviewed,Homo sapiens (Human),Q96AC1
GPD2,GPD2,reviewed,Homo sapiens (Human),P43304
COL8A1,COL8A1,unreviewed,Homo sapiens (Human),C9JTN9
MEMO1;C2orf4;MEMO;NS5ATP7;CGI-27,MEMO1,reviewed,Homo sapiens (Human),Q9Y316
GET4,GET4,unreviewed,Homo sapiens (Human),C9JPA8
CDC16;ANAPC6,CDC16,reviewed,Homo sapiens (Human),Q13042
TP53I11,TP53I11,unreviewed,Homo sapiens (Human),E9PKZ4
TBC1D23;NS4ATP1,TBC1D23,reviewed,Homo sapiens (Human),Q9NUY8
ATP13A1,ATP13A1,unreviewed,Homo sapiens (Human),H7C3H2
CSNK1A1,CSNK1A1,unreviewed,Homo sapiens (Human),H0Y9X2
ARL6,ARL6,unreviewed,Homo sapiens (Human),C9IZ13
RTN4,RTN4,unreviewed,Homo sapiens (Human),H7C106
KDM3B,KDM3B,unreviewed,Homo sapiens (Human),H0Y9V5
SLC7A11,SLC7A11,unreviewed,Homo sapiens (Human),H0Y9F9
MAX,MAX,unreviewed,Homo sapiens (Human),G3V570
TMCO1,TMCO1,unreviewed,Homo sapiens (Human),J3QRB3
MPRIP,MPRIP,unreviewed,Homo sapiens (Human),H0Y2S9
POLR1A,POLR1A,reviewed,Homo sapiens (Human),O95602
PARP14;BAL2;KIAA1268,PARP14,reviewed,Homo sapiens (Human),Q460N5
RFC4,RFC4,reviewed,Homo sapiens (Human),P35249
DOP1B,DOP1B,unreviewed,Homo sapiens (Human),F8W8U9
RALA,RALA,unreviewed,Homo sapiens (Human),C9JPE8
HNRNPDL;HNRPDL;hCG_22986,HNRNPDL,unreviewed,Homo sapiens (Human),A0A087WUK2
CLN3,CLN3,unreviewed,Homo sapiens (Human),H3BMN4
PSMB3,PSMB3,unreviewed,Homo sapiens (Human),A0A087WXQ8
CCAR2,CCAR2,unreviewed,Homo sapiens (Human),E5RGU7
CTNNB1,CTNNB1,unreviewed,Homo sapiens (Human),A0A2R8Y804
ANPEP,ANPEP,unreviewed,Homo sapiens (Human),H0YKT6
PRKRA,PRKRA,unreviewed,Homo sapiens (Human),F8WEG8
HDAC7,HDAC7,unreviewed,Homo sapiens (Human),C9JEB6
KIRREL1,KIRREL1,unreviewed,Homo sapiens (Human),B4DN67
GPX4,GPX4,unreviewed,Homo sapiens (Human),K7ENB4
ANK2,ANK2,unreviewed,Homo sapiens (Human),A0A5F9ZHQ3
DPP9,DPP9,unreviewed,Homo sapiens (Human),M0QXG6
PTGS1,PTGS1,unreviewed,Homo sapiens (Human),X6RJD6
NIPSNAP2,NIPSNAP2,unreviewed,Homo sapiens (Human),F8WBI5
CIAO3,CIAO3,unreviewed,Homo sapiens (Human),H3BSJ7
RBBP4,RBBP4,unreviewed,Homo sapiens (Human),C9JPP3
FECH,FECH,unreviewed,Homo sapiens (Human),K7EJX5
DDX42,DDX42,unreviewed,Homo sapiens (Human),J3QRI2
ZC3HC1,ZC3HC1,unreviewed,Homo sapiens (Human),F8WAU5
CTNNA1,CTNNA1,unreviewed,Homo sapiens (Human),E5RGD2
NDUFA10;hCG_20530,NDUFA10,unreviewed,Homo sapiens (Human),Q8N1B9
THRAP3,THRAP3,unreviewed,Homo sapiens (Human),A0A3B3ITZ9
TMEM41A;UNQ168/PRO194,TMEM41A,reviewed,Homo sapiens (Human),Q96HV5
EPS8L2,EPS8L2,unreviewed,Homo sapiens (Human),E9PN68
SUMF2,SUMF2,unreviewed,Homo sapiens (Human),J3KQJ1
SRSF7,SRSF7,unreviewed,Homo sapiens (Human),F8WEA1
GSS,GSS,unreviewed,Homo sapiens (Human),A0A2R8Y430
TOLLIP,TOLLIP,reviewed,Homo sapiens (Human),Q9H0E2
TNS2,TNS2,unreviewed,Homo sapiens (Human),F8VV64
NDUFS1,NDUFS1,reviewed,Homo sapiens (Human),P28331
PPFIBP2,PPFIBP2,unreviewed,Homo sapiens (Human),H0YDJ2
MRPL30,MRPL30,unreviewed,Homo sapiens (Human),B8ZZV5
MTDH;AEG1;LYRIC,MTDH,reviewed,Homo sapiens (Human),Q86UE4
DCAF11,DCAF11,unreviewed,Homo sapiens (Human),H0YN92
PTGES3;P23;TEBP,PTGES3,reviewed,Homo sapiens (Human),Q15185
RPL22;hCG_2009685,RPL22,unreviewed,Homo sapiens (Human),K7ERI7
SPATA5L1,SPATA5L1,unreviewed,Homo sapiens (Human),H0YCA5
PSMD5;KIAA0072,PSMD5,reviewed,Homo sapiens (Human),Q16401
MAPK14,MAPK14,unreviewed,Homo sapiens (Human),B4E0K5
CSNK2A1,CSNK2A1,unreviewed,Homo sapiens (Human),E7EU96
SLTM,SLTM,unreviewed,Homo sapiens (Human),H0YMW8
FYTTD1;UIF,FYTTD1,reviewed,Homo sapiens (Human),Q96QD9
RNASEH2B,RNASEH2B,unreviewed,Homo sapiens (Human),A0A2R8YCP1
NHP2,NHP2,unreviewed,Homo sapiens (Human),J3QSY4
CD44,CD44,unreviewed,Homo sapiens (Human),H0YD13
PSME1,PSME1,unreviewed,Homo sapiens (Human),H0YLU2
UGDH,UGDH,unreviewed,Homo sapiens (Human),D6RHF4
NUP85,NUP85,unreviewed,Homo sapiens (Human),J3KS87
TRAPPC8,TRAPPC8,unreviewed,Homo sapiens (Human),J3QSA1
GDAP1,GDAP1,reviewed,Homo sapiens (Human),Q8TB36
PCYT2,PCYT2,unreviewed,Homo sapiens (Human),I3L2Q1
MGLL,MGLL,reviewed,Homo sapiens (Human),Q99685
RAP1GDS1,RAP1GDS1,unreviewed,Homo sapiens (Human),D6RB97
EPN2,EPN2,unreviewed,Homo sapiens (Human),J3KSC7
COPS7B,COPS7B,unreviewed,Homo sapiens (Human),J3KQV6
ECHDC1,ECHDC1,reviewed,Homo sapiens (Human),Q9NTX5
GART,GART,unreviewed,Homo sapiens (Human),C9JBJ1
MMS19,MMS19,unreviewed,Homo sapiens (Human),F8WCH8
APBB1,APBB1,unreviewed,Homo sapiens (Human),J3KPL8
SLC16A3,SLC16A3,unreviewed,Homo sapiens (Human),J3QQS9
LOXL3,LOXL3,unreviewed,Homo sapiens (Human),E7END4
HYOU1,HYOU1,unreviewed,Homo sapiens (Human),E9PJ21
PPFIBP2,PPFIBP2,unreviewed,Homo sapiens (Human),A0A3B3IS15
L3HYPDH,L3HYPDH,unreviewed,Homo sapiens (Human),D6RC46
ILVBL,ILVBL,unreviewed,Homo sapiens (Human),E9PNL1
CS,CS,reviewed,Homo sapiens (Human),O75390
CIRBP,CIRBP,unreviewed,Homo sapiens (Human),K7ELV6
USP7,USP7,unreviewed,Homo sapiens (Human),H3BQD1
LRRFIP2,LRRFIP2,unreviewed,Homo sapiens (Human),H7C3N9
RELA,RELA,unreviewed,Homo sapiens (Human),E9PQS6
UBE2E1;UBCH6,UBE2E1,reviewed,Homo sapiens (Human),P51965
SF3B4;RP11-196G18.20-002,SF3B4,unreviewed,Homo sapiens (Human),Q5SZ64
ARHGAP17,ARHGAP17,unreviewed,Homo sapiens (Human),I3L1S9
ACSF3,ACSF3,unreviewed,Homo sapiens (Human),A0A3B3ISK9
CCDC88A,CCDC88A,unreviewed,Homo sapiens (Human),A0A2U3TZV9
STX5,STX5,unreviewed,Homo sapiens (Human),E9PP18
ATG4B;APG4B;AUTL1;KIAA0943,ATG4B,reviewed,Homo sapiens (Human),Q9Y4P1
INTS9,INTS9,unreviewed,Homo sapiens (Human),E5RK47
CYP1B1,CYP1B1,reviewed,Homo sapiens (Human),Q16678
PRPSAP1,PRPSAP1,reviewed,Homo sapiens (Human),Q14558
PHLDB1;KIAA0638;LL5A;DLNB07,PHLDB1,reviewed,Homo sapiens (Human),Q86UU1
KYAT3,KYAT3,unreviewed,Homo sapiens (Human),A0A0A0MRN7
RPL15,RPL15,unreviewed,Homo sapiens (Human),E7EQV9
DNM1L,DNM1L,unreviewed,Homo sapiens (Human),B4DDQ3
PNPLA8;IPLA22;IPLA2G;BM-043,PNPLA8,reviewed,Homo sapiens (Human),Q9NP80
REXO2;SFN;SMFN;CGI-114,REXO2,reviewed,Homo sapiens (Human),Q9Y3B8
TSC2,TSC2,unreviewed,Homo sapiens (Human),A0A2R8Y5F1
RPL17,RPL17,unreviewed,Homo sapiens (Human),A0A087WY81
PIK3R4,PIK3R4,unreviewed,Homo sapiens (Human),D6RBB7
PLCB4,PLCB4,unreviewed,Homo sapiens (Human),B1AJW3
NCL,NCL,unreviewed,Homo sapiens (Human),C9JLB1
NCL,NCL,unreviewed,Homo sapiens (Human),C9JWL1
NCL,NCL,unreviewed,Homo sapiens (Human),C9J1H7
NCL,NCL,unreviewed,Homo sapiens (Human),C9JYW2
EFR3A,EFR3A,unreviewed,Homo sapiens (Human),A0A1B0GUZ7
NSRP1;CCDC55;hCG_1646942,NSRP1,unreviewed,Homo sapiens (Human),A0A024QZ33
NUP88,NUP88,unreviewed,Homo sapiens (Human),I3L4K7
PRKAR2A;PKR2;PRKAR2,PRKAR2A,reviewed,Homo sapiens (Human),P13861
IDE,IDE,reviewed,Homo sapiens (Human),P14735
MPC1,MPC1,unreviewed,Homo sapiens (Human),A0A087WVZ0
RAB2B,RAB2B,reviewed,Homo sapiens (Human),Q8WUD1
DOHH,DOHH,unreviewed,Homo sapiens (Human),A0A5F9ZGM7
MAP2K2,MAP2K2,unreviewed,Homo sapiens (Human),M0R1B6
PAK1,PAK1,unreviewed,Homo sapiens (Human),H0YCG5
AMDHD2,AMDHD2,unreviewed,Homo sapiens (Human),H3BTE3
AOX1,AOX1,unreviewed,Homo sapiens (Human),H7C3Q1
POLR2E,POLR2E,unreviewed,Homo sapiens (Human),A0A087WWX0
DDX50,DDX50,reviewed,Homo sapiens (Human),Q9BQ39
RAB11B,RAB11B,unreviewed,Homo sapiens (Human),M0R2D0
CBWD1,CBWD1,unreviewed,Homo sapiens (Human),A0A087WZQ3
SCO1;SCOD1,SCO1,reviewed,Homo sapiens (Human),O75880
RPLP0,RPLP0,unreviewed,Homo sapiens (Human),F8VRK7
TSR1,TSR1,unreviewed,Homo sapiens (Human),I3L4E8
SMAD2,SMAD2,unreviewed,Homo sapiens (Human),K7ESI8
NUP107,NUP107,reviewed,Homo sapiens (Human),P57740
ACSL4,ACSL4,unreviewed,Homo sapiens (Human),H0Y9A0
MYO6,MYO6,unreviewed,Homo sapiens (Human),A0A5F9ZI03
ADCY9;KIAA0520,ADCY9,reviewed,Homo sapiens (Human),O60503
ACVR1;ACVRLK2,ACVR1,reviewed,Homo sapiens (Human),Q04771
VCAN,VCAN,unreviewed,Homo sapiens (Human),E9PF17
CIP2A,CIP2A,unreviewed,Homo sapiens (Human),F8WAX6
ABHD12,ABHD12,unreviewed,Homo sapiens (Human),A0A5F9ZHG5
RMDN2;FAM82A;FAM82A1;BLOCK18;UNQ9371/PRO34163,RMDN2,reviewed,Homo sapiens (Human),Q96LZ7
CD47,CD47,unreviewed,Homo sapiens (Human),H0YC40
DHX15;DBP1;DDX15,DHX15,reviewed,Homo sapiens (Human),O43143
STAT6,STAT6,unreviewed,Homo sapiens (Human),H0YIY2
STXBP1,STXBP1,unreviewed,Homo sapiens (Human),A0A2R8Y5D4
HGS,HGS,unreviewed,Homo sapiens (Human),I3L1P5
DOK1,DOK1,reviewed,Homo sapiens (Human),Q99704
RCC2;KIAA1470;TD60,RCC2,reviewed,Homo sapiens (Human),Q9P258
,,unreviewed,Homo sapiens (Human),M0QZ24
PHKB,PHKB,reviewed,Homo sapiens (Human),Q93100
IVD,IVD,reviewed,Homo sapiens (Human),P26440
SMCHD1,SMCHD1,unreviewed,Homo sapiens (Human),J3KTL8
EIF4E2,EIF4E2,unreviewed,Homo sapiens (Human),B9A023
TXNRD1,TXNRD1,unreviewed,Homo sapiens (Human),E9PKI4
ACTR1A;CTRN1,ACTR1A,reviewed,Homo sapiens (Human),P61163
RPL17,RPL17,unreviewed,Homo sapiens (Human),J3QQT2
PIGG,PIGG,unreviewed,Homo sapiens (Human),E7EM50
KCNMA1,KCNMA1,unreviewed,Homo sapiens (Human),Q5SVK0
ACTR10,ACTR10,unreviewed,Homo sapiens (Human),V9GYX7
MRPS28,MRPS28,unreviewed,Homo sapiens (Human),E5RGC7
ACTN2,ACTN2,unreviewed,Homo sapiens (Human),A0A494C166
DHCR7;D7SR,DHCR7,reviewed,Homo sapiens (Human),Q9UBM7
GGPS1,GGPS1,reviewed,Homo sapiens (Human),O95749
DDX17,DDX17,unreviewed,Homo sapiens (Human),A0A1X7SBZ2
CCDC51;MITOK,CCDC51,reviewed,Homo sapiens (Human),Q96ER9
SEPTIN9,SEPTIN9,unreviewed,Homo sapiens (Human),K7EK18
MSH6,MSH6,unreviewed,Homo sapiens (Human),A0A087WWJ1
TMEM205,TMEM205,unreviewed,Homo sapiens (Human),K7ER05
EIF3J,EIF3J,unreviewed,Homo sapiens (Human),H0YGJ7
NAA10;ARD1;ARD1A;TE2,NAA10,reviewed,Homo sapiens (Human),P41227
HNRNPU,HNRNPU,unreviewed,Homo sapiens (Human),A0A1W2PQL0
CSNK2B;hCG_43725,CSNK2B,unreviewed,Homo sapiens (Human),Q5SRQ6
RIPK1;RIP;RIP1,RIPK1,reviewed,Homo sapiens (Human),Q13546
,,unreviewed,Homo sapiens (Human),A0A3B3ITS5
TMEM59,TMEM59,unreviewed,Homo sapiens (Human),Q5T706
ASPH,ASPH,unreviewed,Homo sapiens (Human),E5RHJ2
DNAJC1;HTJ1,DNAJC1,reviewed,Homo sapiens (Human),Q96KC8
IPO8,IPO8,unreviewed,Homo sapiens (Human),H0YH64
TAPBP,TAPBP,unreviewed,Homo sapiens (Human),A0A0G2JH37
CFL1,CFL1,unreviewed,Homo sapiens (Human),E9PLJ3
VPS25,VPS25,unreviewed,Homo sapiens (Human),K7EKV4
LTBP1,LTBP1,unreviewed,Homo sapiens (Human),H7BZ76
,,unreviewed,Homo sapiens (Human),E9PP27
PTRH1,PTRH1,unreviewed,Homo sapiens (Human),A0A096LP34
CYRIB,CYRIB,unreviewed,Homo sapiens (Human),E5RH75
IMPA1;IMPA,IMPA1,reviewed,Homo sapiens (Human),P29218
DENND5A,DENND5A,unreviewed,Homo sapiens (Human),B4DFB6
ATPAF1,ATPAF1,unreviewed,Homo sapiens (Human),A8MRA7
PSMA6,PSMA6,unreviewed,Homo sapiens (Human),G3V5Z7
USP13,USP13,unreviewed,Homo sapiens (Human),H7C5J3
NUP35,NUP35,unreviewed,Homo sapiens (Human),C9JWU7
CDC37,CDC37,unreviewed,Homo sapiens (Human),K7EKQ2
HEATR5A,HEATR5A,unreviewed,Homo sapiens (Human),F8VQQ6
NAMPT;PBEF;PBEF1,NAMPT,reviewed,Homo sapiens (Human),P43490
WDR75;UTP17,WDR75,reviewed,Homo sapiens (Human),Q8IWA0
FARSB;FARSLB;FRSB;HSPC173,FARSB,reviewed,Homo sapiens (Human),Q9NSD9
POLR2E,POLR2E,unreviewed,Homo sapiens (Human),K7EJ87
GPC1,GPC1,unreviewed,Homo sapiens (Human),H7BZE9
TP53I11,TP53I11,unreviewed,Homo sapiens (Human),E9PMY0
ARHGEF18,ARHGEF18,unreviewed,Homo sapiens (Human),M0QZS0
POLR2G,POLR2G,unreviewed,Homo sapiens (Human),H0YEE4
ABHD16A;BAT5;hCG_43724,ABHD16A,unreviewed,Homo sapiens (Human),A0A0G2JJD3
NEK7,NEK7,unreviewed,Homo sapiens (Human),F5H3U7
SMAP2,SMAP2,unreviewed,Homo sapiens (Human),A0A087WV97
SNX17;KIAA0064,SNX17,reviewed,Homo sapiens (Human),Q15036
NADSYN1,NADSYN1,reviewed,Homo sapiens (Human),Q6IA69
MRPL46,MRPL46,unreviewed,Homo sapiens (Human),A0A087WT90
UBA2,UBA2,unreviewed,Homo sapiens (Human),K7EPL2
RPL37AP8;RPL37L,RPL37AP8,reviewed,Homo sapiens (Human),A6NKH3
ETHE1;HSCO,ETHE1,reviewed,Homo sapiens (Human),O95571
PDXDC1,PDXDC1,unreviewed,Homo sapiens (Human),Q86XE2
SRSF6;SFRS6;SRP55,SRSF6,reviewed,Homo sapiens (Human),Q13247
SNAP23,SNAP23,unreviewed,Homo sapiens (Human),H3BQY9
PIN4,PIN4,unreviewed,Homo sapiens (Human),J3KMW3
PIGT,PIGT,unreviewed,Homo sapiens (Human),A0A1W2PPI8
PGM3;AGM1,PGM3,reviewed,Homo sapiens (Human),O95394
PRPS2,PRPS2,unreviewed,Homo sapiens (Human),H7C540
YWHAG,YWHAG,reviewed,Homo sapiens (Human),P61981
TCEAL4,TCEAL4,unreviewed,Homo sapiens (Human),A2RQR6
EEF2;EF2,EEF2,reviewed,Homo sapiens (Human),P13639
ZZEF1,ZZEF1,unreviewed,Homo sapiens (Human),I3L1Q8
MMAB,MMAB,unreviewed,Homo sapiens (Human),F5H0C1
MORF4L1;MRG15;FWP006;HSPC008;HSPC061;PP368,MORF4L1,reviewed,Homo sapiens (Human),Q9UBU8
SPAST,SPAST,unreviewed,Homo sapiens (Human),A0A2R8YCL5
FADS1,FADS1,unreviewed,Homo sapiens (Human),C9J425
SCRIB,SCRIB,unreviewed,Homo sapiens (Human),A0A0G2JMS7
APEX1;APE;APE1;APEX;APX;HAP1;REF1,APEX1,reviewed,Homo sapiens (Human),P27695
UTRN,UTRN,unreviewed,Homo sapiens (Human),Q5JT44
PDXDC1,PDXDC1,unreviewed,Homo sapiens (Human),J3KNK7
ASCC2;ASC1P100;RQT3,ASCC2,reviewed,Homo sapiens (Human),Q9H1I8
MYCBP2;KIAA0916;PAM,MYCBP2,reviewed,Homo sapiens (Human),O75592
PSMB3,PSMB3,unreviewed,Homo sapiens (Human),A0A087WY10
PIP4P2,PIP4P2,unreviewed,Homo sapiens (Human),E5RIY0
PLOD3,PLOD3,unreviewed,Homo sapiens (Human),H7C2A8
PTDSS2,PTDSS2,unreviewed,Homo sapiens (Human),E9PLE4
DAP3,DAP3,unreviewed,Homo sapiens (Human),V9GYW1
HSP90AA2P;HSP90AA2;HSPCAL3,HSP90AA2P,reviewed,Homo sapiens (Human),Q14568
APBB2,APBB2,unreviewed,Homo sapiens (Human),H0YAJ5
EHD1,EHD1,unreviewed,Homo sapiens (Human),C9IZH1
AGPS;AAG5,AGPS,reviewed,Homo sapiens (Human),O00116
VPS8,VPS8,unreviewed,Homo sapiens (Human),H7C1G7
KLC2,KLC2,unreviewed,Homo sapiens (Human),C9JHT2
EFEMP2,EFEMP2,unreviewed,Homo sapiens (Human),H0YCR9
MORF4L2,MORF4L2,unreviewed,Homo sapiens (Human),Q5JXX2
ICAM1,ICAM1,unreviewed,Homo sapiens (Human),E7ESS4
SEC24D;KIAA0755,SEC24D,reviewed,Homo sapiens (Human),O94855
WDR6,WDR6,unreviewed,Homo sapiens (Human),C9K020
SPPL2B,SPPL2B,unreviewed,Homo sapiens (Human),A0A087WWL4
CLASP2,CLASP2,unreviewed,Homo sapiens (Human),E7ERI8
GSS,GSS,unreviewed,Homo sapiens (Human),A0A2R8Y6Q7
MACROD1;LRP16,MACROD1,reviewed,Homo sapiens (Human),Q9BQ69
INTS7,INTS7,unreviewed,Homo sapiens (Human),A0A087WXK3
EEF1E1;AIMP3;P18,EEF1E1,reviewed,Homo sapiens (Human),O43324
HCFC1,HCFC1,unreviewed,Homo sapiens (Human),A6NEM2
CCAR1,CCAR1,unreviewed,Homo sapiens (Human),A0A0C4DGG8
RPS23,RPS23,unreviewed,Homo sapiens (Human),D6RD47
DMXL1,DMXL1,unreviewed,Homo sapiens (Human),E7EMZ0
STXBP1,STXBP1,unreviewed,Homo sapiens (Human),A0A096LP33
PLD3,PLD3,unreviewed,Homo sapiens (Human),M0R2E7
MOGS,MOGS,unreviewed,Homo sapiens (Human),A0A3B3IRI7
AGO3;EIF2C3;hCG_1640521,AGO3,unreviewed,Homo sapiens (Human),Q5TA56
SRP9,SRP9,reviewed,Homo sapiens (Human),P49458
RPS20;hCG_40753,RPS20,unreviewed,Homo sapiens (Human),G3XAN0
ARIH1,ARIH1,unreviewed,Homo sapiens (Human),H3BNB9
MYO6,MYO6,unreviewed,Homo sapiens (Human),A0A590UJ75
HGSNAT;TMEM76,HGSNAT,reviewed,Homo sapiens (Human),Q68CP4
COX20;FAM36A,COX20,reviewed,Homo sapiens (Human),Q5RI15
GOSR2,GOSR2,unreviewed,Homo sapiens (Human),A0A1W2PRL0
EIF6,EIF6,unreviewed,Homo sapiens (Human),B7ZBH1
NDUFC2,NDUFC2,unreviewed,Homo sapiens (Human),E9PM14
SRP72,SRP72,reviewed,Homo sapiens (Human),O76094
HMBS,HMBS,unreviewed,Homo sapiens (Human),A0A3F2YNY7
GMPR2,GMPR2,unreviewed,Homo sapiens (Human),H0YN74
RRP12,RRP12,unreviewed,Homo sapiens (Human),A0A087WYW2
CSTB,CSTB,unreviewed,Homo sapiens (Human),A0A1W2PS52
THOC5,THOC5,unreviewed,Homo sapiens (Human),F5GZF3
TRIM22,TRIM22,unreviewed,Homo sapiens (Human),H7BZD3
CDC27,CDC27,unreviewed,Homo sapiens (Human),F6QPS0
SNRNP40;DKFZp434D199;WDR57;hCG_20041,SNRNP40,unreviewed,Homo sapiens (Human),Q9NSS8
NCL,NCL,reviewed,Homo sapiens (Human),P19338
PFAS,PFAS,unreviewed,Homo sapiens (Human),J3KT98
MYL9;MLC2;MRLC1;MYRL2,MYL9,reviewed,Homo sapiens (Human),P24844
RPL11,RPL11,reviewed,Homo sapiens (Human),P62913
