"id" "Protein IDs" "Protein names" "Gene names" "Set1_D0-1" "Set1_D3-1" "Set1_D7-3" "Set1_D14-3" "Set1_reference" "Set2_D0-2" "Set2_D3-2" "Set2_D7-2" "Set2_D14-2" "Set2_reference" "Set3_D0-3" "Set3_D3-3" "Set3_D7-1" "Set3_D14-1" "Set3_reference"
5037 "P05386" "60S acidic ribosomal protein P1" "RPLP1" 52598.2484535748 54376.3753509446 55850.8328732305 67248.8103195931 58599.6134914567 56902.4737421918 46963.0132844356 57584.7835376434 144956.13560268 58599.6134914567 49243.3152097589 55412.5876721319 48951.8371103791 46130.6307137693 58599.6134914567
5038 "P05387;H0YDD8" "60S acidic ribosomal protein P2" "RPLP2" 214944.895375724 208290.282793694 173836.07226947 238948.421261348 211051.59890278 214481.850305221 194555.778625241 216053.961056995 423315.566912241 211051.59890278 171034.501817906 180451.911227504 174435.634002942 175686.769258554 211051.59890278
5039 "F8W1K8;F8VRK7;F8VS58;F8VW21;Q8NHW5;G3V210;F8VU65;F8VQY6;F8VWS0;P05388" "60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like" "RPLP0;RPLP0P6" 799425.376421246 740480.319047169 693596.574122278 665950.269715781 726707.169447477 794685.531809675 729746.837665518 725106.60775872 656019.872169067 726707.169447477 721738.605239301 720435.813745726 682708.984838331 647537.414235386 726707.169447477
5040 "P05412" "Transcription factor AP-1" "JUN;Jun" 6820.43494642496 6709.00956554808 7047.18102397776 7652.32496370709 7481.08815411342 8637.10396668088 3595.88059974243 7516.53798348291 4959.46245999547 7481.08815411342 5578.24133108075 5995.55494696196 5298.80950406761 8158.77437342382 7481.08815411342
5041 "P05413;S4R3A2;S4R371" "Fatty acid-binding protein, heart" "FABP3" 261163.695484045 356080.651438218 481567.127862449 392460.056395603 296578.209069854 184850.380402001 176936.135813938 350101.165658088 251200.951641731 296578.209069854 220818.90307383 209466.565475088 242716.420678195 331261.912524828 296578.209069854
5043 "E9PGX9;E7ERC4;P05455;E9PFL9" "Lupus La protein" "SSB" 1458714.2210925 1886034.62700485 1704767.2710787 1533741.65958297 1592914.16431133 1368242.3392736 1692192.55803422 1588923.90253168 1292447.92063538 1592914.16431133 1470747.3250074 1773510.18847459 1531413.60204084 1428470.84489185 1592914.16431133
5048 "H7C4K3;P05556;E7EQW5;H7C4N8" "Integrin beta-1" "ITGB1" 906629.349333756 898887.700024833 763177.457007679 829217.861559503 831442.229910292 930413.956012446 685343.67285122 890963.472599832 768577.887726043 831442.229910292 828172.123222872 828169.79677614 857308.638969451 838871.981772651 831442.229910292
5058 "A0A3B3IRH9;P05997;A0A087WYX9" "Collagen alpha-2(V) chain" "COL5A2" 144449.477586245 111280.295146543 106703.461829501 93846.9665002504 125213.886451077 132887.514710703 108914.790177608 126189.490636944 191369.215093105 125213.886451077 145361.875078335 118344.224255623 141142.312386036 107120.571543247 125213.886451077
5059 "A0A494C0P4;H0Y5R6;A0A1B0GVN9;A0A494C0S8;A0A494C0Q8;P06132;A0A494C1T3;A0A494BZY8;A0A1B0GVZ4;A0A494C085;A0A494C1D8;A0A494C007;Q5T446" "Uroporphyrinogen decarboxylase" "UROD" 104280.221870228 129738.400381966 117873.850138832 115627.267240668 113220.259058628 101225.687169392 115314.915300747 117886.712082158 113693.040589186 113220.259058628 102480.062863453 120331.856760711 123088.773819955 104071.019391505 113220.259058628
5061 "P06241" "Tyrosine-protein kinase Fyn" "FYN;Fyn" 20840.7772194013 23214.2609727064 27521.4612252343 21717.8665170398 25885.2924932345 23310.4152190613 25097.1272756553 26611.2635873257 24200.1427648902 25885.2924932345 27683.0245133221 31619.7347778386 34428.2109521566 31736.8177506316 25885.2924932345
5068 "P06396" "Gelsolin" "GSN" 1796122.43156553 2201132.63583724 2379972.05245718 2309380.43301236 2196004.12404442 1774819.74539934 1907027.0560834 2082133.11259414 2780398.13199603 2196004.12404442 1825108.42153774 2356084.48195363 2663454.16759766 2155195.96725541 2196004.12404442
5069 "P06493;E5RIU6;A0A024QZP7;A0A087WZZ9" "Cyclin-dependent kinase 1" "CDK1;CDC2;Cdk1" 188989.491583547 164872.4800364 129633.014709734 135427.774050934 137907.011222895 118304.092340406 138517.320624254 121103.87449123 92851.5710160588 137907.011222895 169251.036062171 119383.044493709 114242.892078296 114267.365848347 137907.011222895
5070 "P06576;F8W079;H0YH81" "ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta" "ATP5B" 1608194.60263078 1628181.26302603 1704285.14880232 1846947.29635717 1737145.15440378 1653248.89087572 1707845.16975272 1699722.43462968 1853502.86540916 1737145.15440378 1664348.6628019 1695387.7856563 1688924.24102788 1873293.68880095 1737145.15440378
5075 "R4GN98;P06703" "Protein S100-A6;Protein S100" "S100A6" 423611.425449061 450844.711267834 547272.135664813 509784.826850985 481291.357722236 478077.182602775 492445.161176813 557033.760725885 476007.074239798 481291.357722236 361014.214236406 408224.318715657 413473.580296078 670824.864414047 481291.357722236
5077 "P06730;D6RFJ3" "Eukaryotic translation initiation factor 4E" "EIF4E" 134565.169775032 132585.258497003 115709.934998563 136092.033582048 129213.241844414 133726.450105528 117541.287777593 129662.400626981 183596.66824895 129213.241844414 121197.967349331 126351.537181594 121317.739567669 121616.733854059 129213.241844414
5079 "K7EM90;A0A2R8Y6I8;A0A2R8YEM5;A0A2R8Y879;P06733;A0A2R8YEG5;K7ERS8;A0A2R8Y798;A0A2R8Y6G6" "Alpha-enolase" "ENO1" 3539414.9425467 3611976.62953336 3870575.86546389 3497542.17375305 3466634.69926674 3248284.6221433 3381629.86450097 3345411.45610534 3343720.49315403 3466634.69926674 3290650.98651492 3395593.53460324 3417566.50248042 3269534.54432387 3466634.69926674
5080 "P06737;E9PK47" "Glycogen phosphorylase, liver form;Alpha-1,4 glucan phosphorylase" "PYGL" 616764.113201777 622598.977300476 645856.694253232 683710.031707038 670771.959601709 547987.229918766 594882.247853544 644679.664403843 831987.470263114 670771.959601709 664533.16553802 751984.953540038 784496.270596728 695152.16732287 670771.959601709
5081 "K7EIL4;K7EP41;A0A2U3TZU2;A0A0J9YX90;K7ERC6;A0A0J9YYH3;A0A2R8Y6C7;K7EPY4;K7EQ48;K7ENA0;K7ELR7;A0A0J9YXH9;A0A0J9YXP8;P06744;A0A2R8YF08;K7ERK8;A0A0J9YYI8;A0A0J9YXM3" "Glucose-6-phosphate isomerase" "GPI" 948294.493316682 877586.188763316 833946.399301967 899337.507117696 892467.461613884 873531.381675539 827777.175416561 838215.487553457 896855.985350896 892467.461613884 953501.344178276 925198.357172026 904984.437708031 904757.068803258 892467.461613884
5082 "E5RI98;E5RGW4;P06748" "Nucleophosmin" "NPM1" 1171442.57732402 1056875.11722493 1004698.96961327 1007761.81387071 1004647.81878567 1136847.72639549 1022772.18923001 967128.971508897 893891.808870707 1004647.81878567 1049503.61260698 886039.233013076 865181.101629104 927289.153596788 1004647.81878567
5083 "P06756;H7BZG1" "Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain" "ITGAV" 712064.2141436 870327.384623478 817210.228398073 787693.582268087 778152.979800888 743085.500046253 769886.159830055 803278.573926806 754725.648971453 778152.979800888 647284.07208112 838489.768810516 839269.598868879 750773.256191891 778152.979800888
5088 "C9K031;C9JN98;P07093" "Glia-derived nexin" "SERPINE2" 431405.000976176 299350.927621539 344340.137793101 326842.373036113 400086.446471123 725083.337104781 447959.817872108 445778.319302987 323184.004979543 400086.446471123 385434.065442187 278166.535739226 314795.32802053 428331.901416887 400086.446471123
5089 "P07099;B1AQP8" "Epoxide hydrolase 1" "EPHX1" 642905.311126007 589311.829662965 578358.895403991 589767.531458485 642726.09128893 634717.347574036 637642.402446705 704530.592916634 692631.249175279 642726.09128893 608316.589316434 673591.438575106 679901.637548239 726334.177717909 642726.09128893
5090 "P07108" "Acyl-CoA-binding protein" "DBI" 149713.24486555 166706.070061464 197034.421358415 220042.134962624 163846.260881749 150960.91906238 142903.586852426 167770.756075008 180654.21475038 163846.260881749 129904.851134545 141980.303782418 154639.975579259 179623.326577465 163846.260881749
5093 "A0A3B3IS95;A8MW50;P07195;A0A5F9ZHM4;C9J7H8;F5H793" "L-lactate dehydrogenase B chain;L-lactate dehydrogenase" "LDHB" 1477123.71952718 1437385.08666309 1509479.37109884 1532601.25938338 1483179.71464406 1422982.38739262 1438755.6406107 1453504.27459239 1383627.03933797 1483179.71464406 1529903.61162347 1532689.83500308 1503239.33581049 1367186.98251544 1483179.71464406
5094 "P07199" "Major centromere autoantigen B" "CENPB" 26524.9503721574 25704.9141140825 27713.1738241321 27567.0081236829 26120.3976232512 24483.4631686704 26104.4272549298 23970.2524025966 31776.7378480127 26120.3976232512 33128.8529548363 22267.5707288638 23936.5101463055 26042.7883975326 26120.3976232512
5095 "P07205" "Phosphoglycerate kinase 2" "PGK2" 79861.0829716972 75659.5053503876 71444.8670182347 79924.2290918488 79693.135634593 60901.6205276834 68774.3772591836 74064.0841561249 84238.3822090529 79693.135634593 77168.9389589582 75509.7471554668 77802.0736479435 113725.028351271 79693.135634593
5096 "I3L3P5;I3L312;P07237;I3L3U6" "Protein disulfide-isomerase" "P4HB" 2804741.89782223 2695638.02505033 2630550.44680774 2472720.31679567 2880862.78923375 3021672.63991081 3198732.75069156 2913555.69503156 2841508.23885227 2880862.78923375 3041444.68212354 3003964.13669457 2898388.06258151 2602711.62894205 2880862.78923375
5097 "P07305" "Histone H1.0;Histone H1.0, N-terminally processed" "H1F0" 169136.839839287 171389.645979146 197212.882041624 343178.622571639 253071.848870064 213938.920271904 307452.257214518 289803.908888563 261076.712479922 253071.848870064 240955.51522339 206397.758782813 201967.72718514 435787.251763717 253071.848870064
5100 "H0YM50;H0YNB8;H0YLV6;H0YMW4;H0YKS4;H0YMT9;H0YKZ7;H0YNP5;H0YMD0;H0YMU9;H0YMM1;H0YMD9;H0YN42;H0YKX9;H0YKL9;P07355;H0YKN4;A6NMY6;H0YKV8" "Annexin A2;Annexin;Putative annexin A2-like protein" "ANXA2;ANXA2P2" 4393121.61854854 5564678.50327317 5220489.56412732 4293740.51276616 5040710.20075808 4153185.8177229 5157747.91636892 5490347.71475401 5099414.0128924 5040710.20075808 4085288.20940187 5491865.58151463 5470024.01920928 4896050.90332472 5040710.20075808
5104 "E9PMC6;E9PLC9;E9PQB3;E9PRM1;E9PLX0;E9PJA6;P07384;E9PSA6;E9PIA9;E9PL37;E9PJJ3" "Calpain-1 catalytic subunit" "CAPN1" 806878.811212104 811035.899220402 795401.758156666 834808.458225299 806184.629223496 827694.027602523 814526.390170324 801663.789784957 835606.876026429 806184.629223496 831281.205242739 831453.984519922 819276.330738026 830311.67797538 806184.629223496
5105 "Q5ST81;P07437;Q5JP53" "Tubulin beta-5 chain;Tubulin beta chain" "TUBB;Tubb5" 2718569.32813946 2660533.29185825 2493904.39078956 2515428.52759523 2621013.37576998 2663851.65660941 2770360.13149325 2701781.84373093 2408301.86831716 2621013.37576998 2618958.41493379 2611212.06145748 2616643.29976134 2487212.06475945 2621013.37576998
5109 "H0YIH3;P07585;F8VX58;F8VXZ8;F8VU58;H0YI87;F8VUF6;F8VSI3;F8VNV6;F8VWU0" "Decorin" "DCN" 239947.052169147 337289.786081234 399965.025354755 367820.21093953 335889.992286794 370745.403372428 340941.937893957 361434.448539126 394232.033991992 335889.992286794 214173.514569772 296959.073962808 336728.399139468 360699.873820062 335889.992286794
5110 "Q5BJH1;C9JIZ6;P07602" "Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D" "PSAP" 266900.537893721 277574.883607987 322124.760227972 546128.527437357 340678.89515817 262066.373495224 289548.979136091 342135.71811873 468013.535197734 340678.89515817 272754.083443415 328320.968757374 286427.651755961 484175.881586291 340678.89515817
5112 "P07686;H0YA83;D6REQ8;H0Y9B6;Q5URX0" "Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit beta chain B;Beta-hexosaminidase subunit beta chain A" "HEXB" 458436.143620512 500932.42114719 554760.789230845 620888.865129113 534966.685685933 482949.942280226 626509.484553808 619784.197651497 509892.835111545 534966.685685933 447257.544155087 505727.607419324 497059.124238116 704969.113305336 534966.685685933
5113 "Q5T8F0;Q5NE16;P07711" "Cathepsin L1;Cathepsin L1 heavy chain;Cathepsin L1 light chain" "CTSL" 161070.239772915 133875.68479275 134697.426457756 139527.31970061 157297.472026703 202655.293634268 150333.298530052 154771.310606358 142988.873030744 157297.472026703 169402.234209503 147615.36508882 145369.469840894 154734.116437456 157297.472026703
5114 "K7EJ44;P07737;I3L3D5" "Profilin-1" "PFN1" 863772.739265426 849067.496447528 811855.189952104 815209.505402413 835273.044885264 854175.823912295 839298.007193731 813215.257541029 825019.201324468 835273.044885264 839770.13518392 813754.802388329 848713.67575168 795770.60188497 835273.044885264
5115 "P07738;C9JH23" "Bisphosphoglycerate mutase" "BPGM" 127561.269458885 97934.1060638778 93451.3995286712 90788.4348529096 108659.54297946 116907.770647286 104086.946087191 107605.335055108 95368.0536295584 108659.54297946 120333.390956109 106153.172756808 100646.722057055 96086.8063052599 108659.54297946
5116 "H3BQZ9;H3BQB1;P07741" "Adenine phosphoribosyltransferase" "APRT" 248935.423451636 277027.494888905 253113.647706505 300079.474768203 270418.918903384 255756.484450628 265277.154873268 274759.794461223 293247.286679837 270418.918903384 243552.666791694 272934.360746124 276749.446998296 278492.901964528 270418.918903384
5117 "V9GYZ6;P07814;V9GZ76" "Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase" "EPRS" 2141273.38379909 1863205.39083174 1906392.59807421 1796901.32008319 1867234.69726082 1941688.404623 1907098.26933947 1826875.37804966 1689272.79206118 1867234.69726082 1917940.85344934 1756342.76776413 1763668.6766111 1788424.80187335 1867234.69726082
5118 "E9PR54;E9PJ67;E9PQM1;E9PHZ5;E9PLY3;E9PNL5;R4GMQ5;P07858;E9PKQ7;E9PSG5;E9PCB3" "Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain" "CTSB" 533283.427866208 550088.262717242 667557.586042007 749092.874371087 607480.691038575 436423.816624399 481802.81859501 603978.712683964 793264.302028284 607480.691038575 506507.470979016 619388.924928296 667318.376236779 621345.57136914 607480.691038575
5120 "P07900;Q14568;G3V2J8" "Heat shock protein HSP 90-alpha" "HSP90AA1" 1633775.1767595 1509499.69176882 1525283.54189403 1468008.91311146 1528149.30178486 1682522.57211317 1541587.67044294 1479489.61419812 1350367.82240642 1528149.30178486 1648261.57425528 1484713.30245317 1400313.74024184 1494649.8701347 1528149.30178486
5122 "G3V576;G3V2Q1;G3V575;G3V555;P07910" "Heterogeneous nuclear ribonucleoproteins C1/C2" "HNRNPC" 2956.18286104367 2407.63852889734 3080.29598139914 2287.77864989903 3879.06347183451 4289.60567086528 3791.60520229491 3404.09594504815 3359.44540379537 3879.06347183451 2278.20338847907 3742.31917883962 3807.35689050745 2809.81549159893 3879.06347183451
5125 "P07948;E5RJ37" "Tyrosine-protein kinase Lyn" "LYN;Lyn" 103442.726420977 97680.5415533806 98537.4987947991 100377.008953052 100642.238702619 104931.922236922 97825.5364788522 103622.395609252 96699.5101304803 100642.238702619 117634.827833002 97880.3544693531 93091.3907939606 102158.821923044 100642.238702619
5126 "P07954" "Fumarate hydratase, mitochondrial" "FH" 774308.002408071 807543.713784471 880322.421559049 858641.100456006 799964.041768505 737823.830194026 809628.115876403 784735.527302434 845990.926126457 799964.041768505 769181.337216151 781308.559514981 811136.239351007 813409.378496691 799964.041768505
5127 "P07996;A8MZG1" "Thrombospondin-1" "THBS1" 1111071.01911451 1389308.77022543 1280743.50397181 891895.812049245 1388481.09267275 1859291.2389435 1066153.61363933 1261015.87986839 2065315.43788404 1388481.09267275 1129701.39584316 1522245.54515913 1926060.85819309 1098127.5551559 1388481.09267275
5129 "H3BUU5;P08047" "Transcription factor Sp1" "SP1" 5322.23846048395 4121.03416200436 4216.3527527916 3793.5095621756 5360.48628321276 5357.2462607212 5832.63743193268 4929.54153917954 5186.91381360199 5360.48628321276 3811.84381704151 4130.96099950458 3309.59161377706 4640.91457812204 5360.48628321276
5131 "P09497;H0Y9Q6;D6RJD1" "Clathrin light chain B" "CLTB;Cltb" 93531.4745011453 115176.156473317 137333.906620792 123593.980005151 113533.307895302 93607.2080640413 98986.0133034407 114974.169378497 129432.116012159 113533.307895302 104622.71632605 105026.588187556 108834.738987314 120756.421387204 113533.307895302
5132 "E5RFF0;E5RJF5;P08133;E5RK63;E5RJR0;E7EMC6;E5RI05" "Annexin A6;Annexin" "ANXA6" 2541759.00137697 2948490.43901496 3175618.32876495 3138725.41352245 3051778.19450925 2492810.15882187 2923588.50933239 2911424.27010892 3594235.19940683 3051778.19450925 2882027.09154295 3431672.96615757 3492306.9988266 2871696.33829498 3051778.19450925
5135 "P08236;F2Z3L6;F8WBK6" "Beta-glucuronidase" "GUSB" 91885.1592832062 95090.6166640837 107879.75210269 129570.912231785 101146.813130864 85719.3358046325 88965.2977929508 100877.829699096 114323.524752782 101146.813130864 97602.1105554184 95628.2852895425 95116.3410126971 123426.812214516 101146.813130864
5136 "P08238" "Heat shock protein HSP 90-beta" "HSP90AB1" 3575462.66804591 3346531.17817497 3218065.7319559 2950721.48428109 3253196.18872755 3705211.21889993 3335965.97283435 3198441.86242587 2710916.77196794 3253196.18872755 3494320.36382699 3159063.30424604 2993314.39856068 3019074.1489903 3253196.18872755
5137 "P08240" "Signal recognition particle receptor subunit alpha" "SRPR;Srpr" 596232.844853707 560892.821074377 500057.134272815 518814.159468128 538952.610323202 615377.539620146 554061.396208201 561806.069677784 506729.218626397 538952.610323202 569171.424549559 548878.43719307 560538.179904622 506645.066425424 538952.610323202
